autID,nume,prenume
6420,O'Keefe,John
6421,Martino,Joseph Paul
6422,La Blanchère,Henri de
6423,Hubbard,L. P.
6424,Boreham,Frank
6425,Yuanlao,active 1126-1147
6426,Li,Boyuan
6427,de Troyes,active 12th century
6428,Feng,Menglong
6429,Tenggu,Guxiang
6430,How,W. W. (Walter Wybergh)
6431,Raymond,Ethel T.
6432,Richardson,Robert S. (Robert Shirley)
6433,Cox,Irving E.
6434,Beibitz,J. H. (Joseph Hugh)
6435,Lü,Sheng
6436,Jingsuo,16th cent.
6437,Ling,Mengchu
6438,Claridge,John
6439,Pyle,Katharine
6440,Marlowe,Amy Bell
6441,Uphues,Goswin
6442,Zweig,Stefan
6443,Sudermann,Clara
6444,Walser,Robert
6445,Van-Anderson,Helen
6446,Golden,M. (Meletios)
6447,Doe,Tuotuo
6448,Gottheil,Gustav
6449,Mason,David
6450,Caminha,Adolfo Ferreira
6451,Palamas,Kostes
6452,Kastle,Herbert D.
6453,Ruan,Dacheng
6454,Garrison,William Lloyd
6455,Duffy,Edward
6456,Anstey,F.
6457,Welsted,Mr. (Leonard)
6458,Dos Passos,John
6459,Murrey,Thomas J. (Thomas Jefferson)
6460,Skowronnek,Richard
6461,Doe,Spain. Comisión arqueológica ejecutiva
6462,Peachey,Emma
6463,Kallis,Stephen A.
6464,Chambers,George F. (George Frederick)
6465,Kong,Fu
6466,Doe,Aiyuezhuren
6467,Sima,Qian
6468,Liu,Xu
6469,Doe,Baowenglaoren
6470,Erzeng,17th cent.
6471,Qingxidaoren,17th cent.
6472,Kong,Shangren
6473,Binning,Hugh
6474,Mo,Di
6475,Bennett,Ethel Hume
6476,Champness,Thomas
6477,Costa,Fernandes
6478,Moore,Ward
6479,Lavell,Edith
6480,Wilkins,Lawrence A. (Lawrence Augustus)
6481,Luria,Max Aaron
6482,Charles de Secondat,baron de
6483,Cao,Xueqin
6484,Dauthendey,Max
6485,Ford,Robert
6486,Zhongjing,active 168-196
6487,Langzi,pseud.
6488,Berryman,John
6489,Purdom,Tom
6490,Doe,Onkel Adam
6491,Gildersleeve,Basil L. (Basil Lanneau)
6492,Wannamaker,Jim
6493,Groves,Anthony Norris
6494,Yunyangchichidaoren,17th/18th cent.
6495,Zhang,Zhuo
6496,L. G.,(Louis George)
6497,Weller,Ella Fraser
6498,Smyth,Albert Henry
6499,Goodell,Henry Hill
6500,McManus,Thomas
6501,Ellis,Samuel K.
6502,Bissell,George P.
6503,Fea,Samuel
6504,Purdon,Katherine Frances
6505,Amott,Lennox
6506,Field,Claud
6507,Chongzuo,active 934-965
6508,La Marche,Olivier de
6509,Drake,Francis S. (Francis Samuel)
6510,Gounod,Charles
6511,Painter,F. V. N. (Franklin Verzelius Newton)
6512,Zhang,Nanzhuang
6513,Cole,Lawrence Thomas
6514,Nicholls,H. G. (Henry George)
6515,Sanchez,Nellie Van de Grift
6516,Buckrose,J. E.
6517,Dobson,Austin
6518,Colcock,Annie T.
6519,Dunaway,Wayland Fuller
6520,Redondo,Manuel Ferreira Garcia
6521,Kohl,Edith Eudora
6522,Thayer,Ella Cheever
6523,Holland,Rupert Sargent
6524,Griswold,Stephen Morrell
6525,Sloane,William Milligan
6526,Nordenskiöld,A. E. (Adolf Erik)
6527,Fowler,Orin
6528,Kerschensteiner,Georg
6529,Warner,Agnes
6530,Hyde,William De Witt
6531,Peabody,Francis Greenwood
6532,Leathley,Mary Elizabeth Southwell Dudley
6533,Carryl,Charles E. (Charles Edward)
6534,Sherwood,Margaret Pollock
6535,Von Wald,E. G.
6536,Karisto,Arvi
6537,Sprague,Homer B. (Homer Baxter)
6538,Kloos-Reyneke van Stuwe,Jeanne
6539,Steinhausen,Heinrich
6540,Driggs,John B. (John Beach)
6541,Williams,Ralph
6542,King,Knowles
6543,McComas,J. Francis
6544,Bates,Henry Walter
6545,Saunders,William
6546,Newton,Mrs.
6547,Wainwright,Jonathan Mayhew
6548,Gentile,Maria
6549,Paine,Albert Bigelow
6550,Brochowska,Alberta von
6551,Kennedy,James
6552,Keyes,Hervey
6553,Wicks,Robert
6554,Ross,Edmund G. (Edmund Gibson)
6555,Snow,S. T.
6556,Slouschz,Nahum
6557,Beeckman,Ross
6558,Linn,William Alexander
6559,Byrne,Mary Agnes
6560,Force,M. F. (Manning Ferguson)
6561,Charles,active 1724-1731
6562,Maclise,Joseph
6563,Connor,W. J.
6564,Doe,Australia. Queensland. Department of Ports and Harbours
6565,Turner,Lilian
6566,Stepniak,S.
6567,Jandin,B. de
6568,Child,Richard Washburn
6569,McRae,Charles
6570,Fonseca,Augusto de Oliveira Cardoso
6571,Roelfsema,H. R.
6572,Huse,Caleb
6573,Billings,E. R.
6574,Goodwin,T. A. (Thomas Aiken)
6575,Flipper,Henry Ossian
6576,Groot,G. J. de
6577,Drummond,Hamilton
6578,Aakjær,Jeppe
6579,Smith,E. Boyd (Elmer Boyd)
6580,Hallowell,James Mott
6581,Gordon,Nathaniel
6582,Adams,H. S. (Henry Sherman)
6583,Acheson,Arthur
6584,Greville,Charles
6585,McClymont,James Roxburgh
6586,Steiner,Rudolf
6587,Turner,Ethel Sybil
6588,Bancks,Gerard W.
6589,Blink,Hendrik
6590,Timlow,Elizabeth Weston
6591,Baily,Peter
6592,Mackay,Charles
6593,Theodore Andrea,Sir
6594,Miller,Leo E. (Leo Edward)
6595,Bernstein,Eduard
6596,Muzzey,A. B. (Artemas Bowers)
6597,Privat,Edmond
6598,Williamson,Mabel
6599,Bates,Clara Doty
6600,of Loyola,Saint
6601,Grier,Sydney C.
6602,Rains,George Washington
6603,John Denton Pinkstone,Earl of Ypres
6604,Smith,Henry Bascom
6605,FitzPatrick,R. C.
6606,Olney,Warren
6607,Roger,Charles
6608,How,F. D. (Frederick Douglas)
6609,Tussac,F.-R. de (Fr.-Richard)
6610,Ficke,Arthur Davison
6611,Chittenden,L. E. (Lucius Eugene)
6612,James McCrone,Sir
6613,Bell,Joseph
6614,Tabakow,Lou
6615,Lang,Allen Kim
6616,Kissell,Mary Lois
6617,Manfred,Freiherr von
6618,Lorenc,František Vladimír
6619,Toomer,Jean
6620,Sears,George Washington
6621,Latimer,Hugh
6622,Howe,Archibald Murray
6623,Langstroth,L. L. (Lorenzo Lorraine)
6624,Younger,Cole
6625,Quélus,D.
6626,Black,Joseph
6627,Barnes,William Horatio
6628,Blain,Mary E.
6629,Allen,Isaac
6630,Miller,Henry Russell
6631,Chant,Joseph Horatio
6632,Irwin,Richard B. (Richard Biddle)
6633,Appleton,Honor C.
6634,Worden,John Lorimer
6635,Watson,Eugene Winslow
6636,Ramsay,H. Ashton
6637,Greene,Samuel Dana
6638,Hartland,Edwin Sidney
6639,Lipschütz,Alejandro
6640,Costa,Floriano Alves da
6641,Sousa,Eduardo de
6642,Belisle,D. W. (David W.)
6643,Albergaria,António José da Costa Couto Sá de
6644,Heywood,Robert
6645,Scott,Emmett J. (Emmett Jay)
6646,Stowe,Lyman Beecher
6647,Stoney,Constance
6648,Hersey,Charles
6649,Lemay,Pamphile
6650,Tennant,John A.
6651,Gallini,Giovanni-Andrea
6652,Lemos,João de
4916,Walsh,James J. (James Joseph)
4917,Kotzebue,August von
4918,Sarmiento de Gamboa,Pedro
4919,Osborne,Duffield
4920,Leffingwell,Albert
4921,Smoot,Dan
4922,Heine,Heinrich
4923,Mitchell,Ruth Comfort
4924,Van Cleve,Charlotte Ouisconsin Clark
4925,Buchanan,James
4926,Freeley,Mary Belle
4927,Doe,Vitruvius Pollio
4928,Francoeur,Jazno
4929,Aimery de,comte de
4930,Müller,George
4931,Brooks,David Marshall
4932,Great Britain. Army. Highland Light Infantry. Battalion,5th
4933,Casellas,Raimón
4934,Quincy,Josiah
4935,Clarke,Margaret Bruce
4936,Roosevelt,Wyn
4937,Niemann,August
4938,Sitwell,Florence Alice
4939,Haweis,H. R. (Hugh Reginald)
4940,Korinek,Charles James
4941,Colvin,Fred H. (Fred Herbert)
4942,Juthe,K. A. (Kristian A.)
4943,Hartley,C. Gasquoine (Catherine Gasquoine)
4944,Bögh,Erik
4945,Cogger,Edward P.
4946,Carr,E. Donald (Edmund Donald)
4947,Howe,Reuel L.
4948,Ellis,J. Breckenridge (John Breckenridge)
4949,Poore,Benjamin Perley
4950,Mathews,W. S. B. (William Smythe Babcock)
4951,Sheehan,Patrick Augustine
4952,Emerson,Nathaniel Bright
4953,Pollard,A. F. (Albert Frederick)
4954,Twiss,Richard
4955,Nathan,George Jean
4956,Wright,Willard Huntington
4957,Noble,Alden Charles
4958,Kennedy,Sidney R. (Sidney Robinson)
4959,Mitton,G. E. (Geraldine Edith)
4960,Geikie,John Cunningham
4961,Klein,Felix
4962,Graetz,Anna
4963,Leavitt,Elizabeth Davis
4964,Hall,Eugene Edward
4965,Farjeon,Eleanor
4966,Hemyng,Bracebridge
4967,Casas,Bartolomé de las
4968,Scarron,Monsieur
4969,Durston,George
4970,Reed,William Allan
4971,Dickson,Harris
4972,MacArthur,Ruth Brown
4973,Curtis,Alice Turner
4974,Doe,Spinners' Club
4975,Thomson,Edward William
4976,Sergeant,Philip Walsingham
4977,Lemon,Mark
4978,Coombe,Florence
4979,Chapman,George
4980,Samuel White,Sir
4981,Paine,Harriet E. (Harriet Eliza)
4982,Howes,Edith
4983,Babcock,Bernie
4984,Doe,Dum-Dum
4985,Doe,Université de Paris. Faculté de théologie
4986,Friedrich Ludwig Truchsess,Graf von
4987,Garrison,Theodosia Pickering
4988,Field,Al. G. (Alfred Griffith)
4989,Ward,Fred W.
4990,Bedford,H. Louisa
4991,Carson,Thomas
4992,Harney,George S.
4993,Brewster,Edith Gilman
4994,Christie,Grace
4995,Doe,Great Britain. Board of Trade. Railway Department
4996,Lecky,William Edward Hartpole
4997,Campbell,Douglas Houghton
4998,Andriessen,P. J. (Pieter Jacob)
4999,Plomer,Henry Robert
5000,Rose,Geoffrey Keith
5001,Castille,Hippolyte
5002,James,Lionel
5003,Schmidel,Ulrich
5004,Beard,Charles
5005,Brooke,Caris
5006,Ker,W. P. (William Paton)
5007,Worrall,John
5008,Warner,William
5009,Thomson,J. Arthur (John Arthur)
5010,Stead,W. T. (William Thomas)
5011,Russell,E. S. (Edward Stuart)
5012,Bartlett,Frederick Orin
5013,Winnington Ingram,Arthur F. (Arthur Foley)
5014,Carter,Herbert
5015,Mavrogordato,John
5016,Lutz,Alma
5017,Lescarbot,Marc
5018,Shoemaker,Henry W.
5019,Chamberlain,Esther
5020,Chamberlain,Lucia
5021,Newman,John Philip
5022,Ingersoll,Robert Green
5023,Depew,Chauncey M. (Chauncey Mitchell)
5024,Butler,Alban
5025,FitzGerald,Edward
5026,Marshall,Logan
5027,Beatty,John
5028,Bax,Ernest Belfort
5029,Hentz,Caroline Lee
5030,Tuttle,Edmund B. (Edmund Bostwick)
5031,Butler,Joseph G. (Joseph Green)
5032,Willigen,Adriaan van der
5033,Dame,Lorin Low
5034,Bachman,William Elmer
5035,Sidgwick,Frank
5036,Morton,Agnes H.
5037,Adams,John G. (John Greenleaf)
5038,Theodore,Sir
5039,Doe,Cheiro
5040,Pato,Raimundo António de Bulhão
5041,Manucy,Albert C.
5042,Egan,Pierce
5043,John,active 1816-1830
5044,Brown,Alice
5045,Joyce,John A. (John Alexander)
5046,Scully,W. C. (William Charles)
5047,Alan,Captain
5048,Hawkins,Walter
5049,Marshall,J. (John)
5050,Ginkel,H. J. van
5051,Doe,United States. Department of the Interior
5052,Sigourney,L. H. (Lydia Howard)
5053,Doe,New York evening journal
5054,Leeds,Herbert Corey
5055,Dwight,James
5056,Pinto,Alexandre Alberto da Rocha de Serpa
5057,Tiuppa,Otto
5058,Jääskeläinen,Kaapro
5059,Woodcock,Henry
5060,Baldwin,James Mark
5061,Gardner,Ernest Arthur
5062,Gaylord,Glance
5063,Alma,Maude
5064,Barrett,Charles Raymond
5065,Weetman,W. C. C.
5066,Smart,Hawley
5067,Brownson,Orestes Augustus
5068,Doe,Hurlothrumbo
5069,Orzeszkowa,Eliza
5070,Salmond,James Bell
5071,Wilberforce,Samuel
5072,Blyth,James
5073,Mulets,Lenore Elizabeth
5074,Dana,Richard Henry
5075,Nordberg,Carl E. (Carl Edin)
5076,Wilson,Robert H.
5077,Desdunes,Rodolphe Lucien
5078,Holmes,Edmond
5079,Packard,A. S. (Alpheus Spring)
5080,Smith,George
5081,Robinson,Forbes
5082,Fern,Fanny
5083,Aynard,Théodore
5084,Thomson,Charles Goff
5085,Charles Maurice de,prince de Bénévent
5086,Rogers,Will
5087,Bennett,Virginia
5088,Peterson,Henry
5089,Figueiredo,Cândido de
5090,Elson,Arthur
5091,Audoux,Marguerite
5092,Ortigão,José Duarte Ramalho
5093,Groome,Francis Hindes
5094,Chappell,Clovis Gillham
5095,Bennett,Charles H. (Charles Henry)
5096,Byrne,Donn
5097,Bandarra,Gonçalo Anes
5098,Freitas,Joaquim de Melo
5099,Russell,R. V. (Robert Vane)
5100,MacGregor,Morris J.
5101,Finlay,Roger Thompson
5102,Ewers,Hanns Heinz
5103,Brown,Frank Chouteau
5104,Beckford,William
5105,Joyce,James
5106,Israëls,Jozef
5107,Calhoun,A. R. (Alfred Rochefort)
5108,Drummond,William Henry
5109,Meredith,Ellis
5110,Doe,Old scout
5111,Wardle,Joseph
5112,Lawrence,Josephine
5113,Suomalainen,Samuli
5114,Curnick,Edward T.
5115,Sand,Maurice
5116,Speed,Nell
5117,Wynne,Ellis
5118,Myrand,Ernest
5119,Tomlinson,Abraham
5120,Schlippenbach,Ulrich von
5121,Antin,Mary
5122,Turner,Frederick Jackson
5123,Kelley,Ruth Edna
5124,Spencer,Anna Garlin
5125,Budgell,Eustace
5126,Gregory,Mary Huston
5127,McBride,Herbert W.
5128,Planas i Font,Claudi
5129,Sell,Edward
5130,Field,Roswell Martin
5131,Terman,Lewis M. (Lewis Madison)
5132,Coppinger,Joseph
5133,Molkenboer,Theodoor
5134,Dellenbaugh,Frederick Samuel
5135,Doe,Punahou School
5136,Ossendowski,Ferdynand Antoni
5137,Colby,Charles W. (Charles William)
5138,Bakunin,Mikhail Aleksandrovich
5139,Stimpson,Herbert Baird
5140,Matsuo,Bashō
5141,Bassewitz,Gerdt von
5142,Pinches,Theophilus G. (Theophilus Goldridge)
5143,Mellin,G. H. (Gustaf Henrik)
5144,Veblen,Thorstein
5145,Service,Robert W. (Robert William)
5146,Vinet,Alexandre Rodolphe
5147,MacQueen,James
5148,Colet,Louise
5149,Klingsor,Tristan
5150,Klaveren,L. M. van
5151,Seely,Herman Gastrell
5152,Hedin,Sven Anders
5153,Sabin,Edwin L. (Edwin Legrand)
5154,Ogden,George W. (George Washington)
5155,Goldman,Emma
5156,Douglas,Amanda M.
5157,Leal,José da Silva Mendes
5158,Dillaway,Charles K. (Charles Knapp)
5159,Eales,Mary
5160,Galt,Katherine Keene
5161,Fontenay,Charles L.
5162,Burckhardt,Jacob
5163,Elwes,Alfred
5164,Lockwood,Lewis C. (Lewis Conger)
5165,Bancroft,Jane M. (Jane Marie)
5166,Doe,Linnean Society of London
5167,Smith,Edgar Fahs
5168,Victor,Metta Victoria Fuller
5169,Goldsmith,Milton
5170,Büchner,Ludwig
5171,Doubleday,Abner
5172,Manning,J. C.
5173,Winslow,Anna Green
5174,Moir,D. M. (David Macbeth)
5175,Olcott,William Tyler
5176,Burritt,M. C. (Maurice Chase)
5177,Linné,Carl von
5178,Stevens,Frank Lincoln
5179,Burkett,Charles William
5180,Hill,Daniel Harvey
5181,Arana Xajilá,Francisco Hernández
5182,Dillmont,Thérèse de
5183,Smith,E. E. (Edward Elmer)
5184,Heer,Jakob Christoph
5185,Bosboom-Toussaint,A. L. G. (Anna Louisa Geertruida)
5186,Butler,Joseph
5187,Gregorovius,Ferdinand
5188,Dilnot,Frank
5189,Wyatt,G. E.
5190,Hicklin,John
5191,Graham,Frances W.
5192,Gardenier,Georgeanna M.
5193,Partridge,G. E. (George Everett)
5194,Walling,William English
5195,Sadler,Lena K. (Lena Kellogg)
5196,Sadler,William S. (William Samuel)
5197,Mivart,St. George Jackson
5198,Weaver,G. S. (George Sumner)
5199,Etienne-Léon,baron de
5200,Rama,Vincente
5201,Dunton,Edith K. (Edith Kellogg)
5202,Jones,James Athearn
5203,Doe,Mercier-Thoinnet
5204,Oldfield,Reuben Bertram
5205,White,Eliza Orne
5206,Wright,Sewell Peaslee
5207,Brandão,Raul
5208,Green,Thomas Hill
5209,Noyes,William
5210,McPherson,William
5211,Henderson,William Edwards
5212,Quiroga,José
5213,Holbrook,Florence
5214,Fairman,Paul W.
5215,Campe,Joachim Heinrich
5216,Roscoe,William
5217,Black,Hugh
5218,Barnett,Evelyn Snead
5219,Barbier,Emile
5220,Maitland,Julia Charlotte
5221,Garby,Lee Hawkins
5222,Snyder,Harry
5223,Stevens,John Austin
5224,Lagrange,S.
5225,Van Bergen,R. (Robert)
5226,Fiévée,Joseph
5227,Fergusson,Harvey
5228,Hughes,John
5229,Davis,Calvin Olin
5230,George,Mrs. (Anne Jane Dunn Douglas)
5231,Tao,Qian
5232,Trench,Richard Chenevix
5233,Sissala,Eero
5234,Roberts,Elizabeth Madox
5235,Dillon,Mary (Mary C. Johnson)
5236,Wallace,Edgar
5237,Russel,Florence Kimball
5238,Field,George
5239,Husmann,George
5240,Sheckley,Robert
5241,Adams,Samuel
5242,Hartley,Marsden
5243,Henson,Matthew Alexander
5244,Andrews,Elisha Benjamin
5245,Doe,Cherágh Ali
5246,Arthur James Lyon,Sir
5247,Guillemin,Amédée
5248,Berens,Edward
5249,Rathenau,Walther
5250,Allardyce,Paul
5251,Skeats,Wilfred S.
5252,Leal,António Duarte Gomes
5253,Bente,F. (Friedrich)
5254,Croy,Henri de
5255,Craandijk,J.
5256,Morris,Harrison S. (Harrison Smith)
5257,Enock,C. Reginald (Charles Reginald)
5258,Bridle,Augustus
5259,Walker,Abbie Phillips
5260,Zur Linde,Otto
5261,Itard,Jean Marc Gaspard
5262,Phillips,George S. (George Searle)
5263,Olterdissen,Alphonse
5264,Bly,Nellie
5265,Richard Plantagenet Temple Nugent Brydges Chandos Grenville,Duke of
5266,Doe,Spokeshave
5267,Hutton,J. E. (Joseph Edmund)
5268,Reed,Talbot Baines
5269,Eley,P. H. (Peter Harden)
5270,Miranda,Francisco Luís Coutinho de
5271,La Chaume,Henri de
5272,Pearson,T. Gilbert (Thomas Gilbert)
5273,Francisco de,active 1570
5274,Ryerson,Egerton
5275,Dedekind,Richard
5276,Dennert,Eberhard
5277,Doe,Sudraka
5278,Bonsels,Waldemar
5279,Edward J. (Edward John),Sir
5280,Guthrie,Thomas
5281,Mee,Cornelia
5282,Hill,Grace Brooks
5283,Dolores,Carmen
5284,Coelho Netto,Henrique
5285,Doe,Machado de Assis
5286,Albuquerque,Medeiros e
5287,Bates,E. Katherine (Emily Katherine)
5288,Spalding,John Lancaster
5289,Whitney,Elliott
5290,Thomas,Calvin
5291,Binns,Ottwell
5292,Rowlands,Walter
5293,Collingwood,Harry
5294,Doe,Euclid
5295,Casey,John
5296,Lima,Jaime de Magalhães
5297,Lavis,F.
5298,Hutcheson,John C. (John Conroy)
5299,George de Horne,Mrs.
5300,Brightwen,Mrs. (Eliza Elder)
5301,Burgon,John William
5302,Buntline,Ned
5303,Birkhead,Alice
5304,Mann,Franziska
5305,Wilson,Theodore P.
5306,Hough,Lewis
5307,Keller,Gottfried
5308,Büchner,Georg
5309,of Clairvaux,Saint
5310,Bodenheim,Maxwell
5311,Beauregard,G. T. (Gustave Toutant)
5312,Bennett,Henry Holcomb
5313,Beddoes,Thomas Lovell
5314,Doe,Great Britain. Parliament
5315,Maria,Lady
5316,Miller,George Laing
5317,Creswell,R. J. (Robert J.)
5318,Davis,Thomas Osborne
5319,Gray,John
5320,Vasari,Giorgio
5321,Frank,Sir
5322,M. E.,Mrs.
5323,Power,Philip Bennett
5324,Robertson,Margaret M. (Margaret Murray)
5325,Walton,Amy
5326,Holt,Emily Sarah
5327,Michelson,Miriam
5328,Mayne,Ethel Colburn
5329,MacNaul,Willard C. (Willard Carey)
5330,McHarry,Samuel
5331,Nordlund,Karl
5332,McCutcheon,John T. (John Tinney)
5333,Pinkney,lieutenant-colonel (Ninian)
5334,Waite,Arthur Edward
5335,Briggs,Olive M. (Olive Mary)
5336,Bloodgood,Wheeler P.
5337,Cochems,Henry F. (Henry Frederick)
5338,Remey,Oliver E.
5339,Babcock,Charles Almanzo
5340,Klinkhamer,Jacob
5341,Colmenero de Ledesma,Antonio
5342,Vincent,Leon H. (Leon Henry)
5343,McLaughlin,James Fairfax
5344,Smith,Theodore Clarke
5345,Vonnegut,Kurt
5346,Makins,George Henry
5347,Baker,Henry E. (Henry Edwin)
5348,Palma,Ricardo
5349,Figueiredo,Francisco de Paula de
5350,Doe,A.L.O.C.
5351,Vicente,Gil
5352,Fonseca,Faustino da
5353,Doe,Herodotus
5354,Stonehouse,James
5355,Arnot,William
5356,Shairp,John Campbell
5357,Morier,James Justinian
5358,Kent,Charles
5359,Munro,Neil
5360,Farquhar,George
5361,Gaunt,Mary
5362,Kendall,May
5363,Miller,Edwin L. (Edwin Lillie)
5364,Baum,Paull F. (Paull Franklin)
5365,Cooke,Ebenezer
5366,Hehn,Victor
5367,Udall,Nicholas
5368,Jackson,Percival
5369,Kingston,Alfred
5370,Allen,William H. (WIlliam Harvey)
5371,O'Reilly,A. J. (Augustine J.)
5372,Hawkes,Clarence
5373,Ellis,Mary
5374,Bray,William
5375,Haslam,W. E.
5376,Neville,Henry
5377,Kains,M. G. (Maurice Grenville)
5378,Ashford,Daisy
5379,Schofield,John McAllister
5380,Darroch,Alexander
5381,Invernizio,Carolina
5382,Wyndham,Horace
5383,Avancini,Avancinio
5384,Abba,Giuseppe Cesare
5385,Coelho,Adolfo
5386,Wilson,Robert Anderson
5387,Beaumont,Grace
5388,Lima,S. de Magalhães (Sebastião de Magalhães)
5389,Sheehan,James
5390,Warschauer,Joseph
5391,Aikin,Lucy
5392,Becker,Carl L. (Carl Lotus)
5393,Babson,Roger Ward
5394,Pryer,William Stephen
5395,Schmitz,James H.
5396,Worley,George
5397,Daniel,Mooshie G.
5398,Paltock,Robert
5400,Schwayer,Adolf
5401,Fairham,William
5402,Shaw,Wilfred Byron
5403,Pascal,Théophile
5404,Watson,Kate Heintz
5405,Dodd,William Edward
5406,Hooper,James
5407,Scott,Kevin
5408,Hunt,H. Ernest (Harry Ernest)
5409,Johnson,William Henry
5410,Bibaud,Maximilien (François Marie Uncas Maximilien)
5411,Turle,Frederica J.
5412,Moore,Frank Frankfort
5413,Kirk,John
5414,Supino,I. B. (Igino Benvenuto)
5415,Alfieri,Vittorio
5416,Lamas Carvajal,Valentín
5417,Hone,William
5418,Oldroyd,Osborn H. (Osborn Hamiline)
5419,Teichner,Albert
5420,Theodore,Mrs.
5421,Bent,J. Theodore (James Theodore)
5422,Howard,Edward
5423,Braga,Alberto Leal Barradas Monteiro
5424,Fahy,Patrick
5425,Boucherie,Anthony
5426,Doe,Laozi
5427,Hall,Charles Winslow
5428,James,Jr.
5429,Rowe,Henry K. (Henry Kalloch)
5430,Burke,Thomas
5431,Pollyen,Howard D.
5432,Hoare,Edward N.
5433,Fuller,Henry Blake
5434,Morrow,W. C. (William Chambers)
5435,Rutherford,William G. (William Gunion)
5436,Elliott,Calvin
5437,Laumer,Keith
5438,Landor,Walter Savage
5439,Merryweather,F. Somner (Frederick Somner)
5440,Hillern,Wilhelmine von
5441,Love,Nat
5442,McCarthy,Justin
5443,Adelaide,Lady
5444,Moorhouse,Herbert Joseph
5445,Crawford,Mary Caroline
5446,Windsor,William
5447,A. Murray,Mrs.
5448,Leigh,Felix
5449,Jaques-Dalcroze,Émile
5450,Norton,Minerva Brace
5451,Kreutzwald,Friedrich Reinhold
5452,Cheyney,Edward Potts
5453,Lynch,George
5454,Perring,Mrs.
5455,Meiklejohn,J. M. D. (John Miller Dow)
5456,Mathews,Joanna H. (Joanna Hooe)
5457,Burden,E. R.
5458,Liszt,Franz
5459,Randall,Homer
5460,Rhodes,Kathlyn
5461,Herford,Oliver
5462,Eells,Elsie Spicer
5463,Cammerer,Adelbert
5464,Burr,Fearing
5465,Porta,Giambattista della
5466,Butler,Dugald
5467,Goodwin,Maud Wilder
5468,Barbour,A. Maynard (Anna Maynard)
5469,Simmons,W. H. (William Herbert)
5470,Appleton,H. A.
5471,Rohner,Gerold K.
5472,Joshua,Sir
5473,Lloyd,C. G. (Curtis Gates)
5474,Ladd,Adoniram Judson
5475,Menefee,Maud
5476,Doe,Ovid
5477,Cory,William Johnson
5478,Beeching,H. C. (Henry Charles)
5479,Eça,Vicente de Almeida de
5480,Carvalho,António Joaquim de
5481,Ashmore,Otis
5482,Anderson,Elizabeth
5483,Barnes,William
5484,Mousinho de Albuquerque,Luís da Silva
5485,Philippe de,seigneur du Plessis-Marly
5486,Garnier,Robert
5487,Vauzelles,Jean de
5488,Corrozet,Gilles
5489,Barber,H. (Horatio)
5490,Shackleford,H. K. (Harvey King)
5491,Scott-Elliot,W. (William)
5492,May,Karl
5493,Sá-Carneiro,Mário de
5494,Humboldt,Wilhelm von
5495,Chimalpahin Cuauhtlehuanitzin,Domingo Francisco de San Antón Muñón
5496,Mäkinen,Antti
5497,La Gironière,Paul P. de
5498,Cox,John
5499,Stalker,James
5500,Lover,Samuel
5501,Murray,T. B. (Thomas Boyles)
5502,Ambient,Mark
5503,Stevens,George Alexander
5504,Quintilianus,Marcus Fabius
5505,Beecher,Catharine Esther
5506,Shearon,Lillian Nicholson
5507,C. E. (Charles Edward),Sir
5508,Baker,Charles Whiting
5509,Daudet,Ernest
5510,Bird,Isabella L. (Isabella Lucy)
5511,Robinson,William J. (William Josephus)
5512,Gomme,George Laurence
5513,Vaughan,Mary C.
5514,Brockett,L. P. (Linus Pierpont)
5515,Bentley,E. C. (Edmund Clerihew)
5516,Caird,Mona
5517,Söderberg,Hjalmar
5518,Warren,Maude Radford
5519,Uchard,Mario
5520,Wieland,Christoph Martin
5521,Harrison,Harry
5522,Maurice,Furnley
5523,Seymour,Charles
5524,Rilke,Rainer Maria
5525,Loubat,J. F. (Joseph Florimond)
5526,Sanderson,R. E. (Robert Edward)
5527,Anzengruber,Ludwig
5528,Strong,Harrington
5529,Rothery,Agnes
5530,Marsy,Arthur de
5531,Cornell,Frederick Carruthers
5532,Ludwig Achim,Freiherr von
5533,Goodale,S. L. (Stephen Lincoln)
5534,Reggio,Isaac Samuel
5535,Makellar,Archibald
5536,Blackwell,Sarah Ellen
5537,Lemonnier,Camille
5538,Larsson,Ernst
5539,Frommel,Emil
5540,Doe,Yájnavalkya
5541,Blakely,Gilbert Sykes
5542,Galsworthy,John
5543,Balen-Klaar,Frederike Swaantje van
5544,Jacobs,Aletta H. (Aletta Henriette)
5545,Berchon,Charles
5546,Beauregard,Gérard de
5547,Fouchier,Louis Charles Eugène Joseph de
5548,Agassis,F. J.
5549,Sigurjónsson,Jóhann
