opID,autID
36624,1139
36625,13983
36626,13984
36627,13985
36628,13986
36629,4339
36630,4327
36631,2
36632,11406
36633,7141
36634,13987
36635,943
36636,13988
36637,2410
36638,12507
36639,12507
36640,12507
36641,13989
36642,4563
36643,2887
36644,10520
36645,13990
36646,943
36647,13991
36648,18
36649,13992
36650,13993
36651,13994
36652,13995
36653,13996
36654,3627
36655,13997
36655,13998
36656,106
36657,943
36658,3607
36659,11145
36660,11145
36661,11145
36662,11145
36663,11145
36664,11145
36665,11145
36666,9728
36667,13999
36667,6700
36668,189
36669,945
36670,5105
36671,2076
36672,14000
36673,14001
36674,3172
36675,3172
36676,1085
36677,14002
36678,14003
36679,13686
36680,14004
36681,943
36682,14005
36683,222
36684,3
36685,2958
36686,14006
36687,14007
36688,5643
36689,1499
36690,7448
36691,5029
36692,943
36693,12538
36694,7830
36695,4834
36696,4834
36697,4834
36698,2328
36699,5393
36700,11598
36701,8113
36702,12267
36703,943
36704,544
36705,14008
36706,18
36707,1499
36708,14009
36709,2286
36710,617
36711,9391
36712,14010
36713,3
36714,943
36715,14011
36716,7598
36717,14012
36718,497
36719,497
36720,497
36721,3627
36722,3927
36723,14013
36724,1215
36725,943
36726,14014
36727,14015
36728,2820
36729,2820
36730,2820
36731,18
36732,14016
36733,14016
36734,10862
36735,3
36736,943
36737,18
36738,14017
36739,14018
36740,2165
36741,14019
36742,14020
36743,3568
36744,690
36745,14000
36746,350
36747,943
36748,14021
36749,926
36750,1039
36751,583
36752,14022
36753,14023
36754,207
36755,1677
36756,14024
36757,739
36758,943
36759,2774
36760,9209
36761,13510
36762,47
36763,40
36764,1301
36765,14025
36766,14026
36767,2724
36768,5643
36769,943
36770,13678
36771,14027
36772,2198
36773,14028
36774,281
36775,13761
36776,2262
36777,5643
36778,14029
36779,526
36780,945
36781,943
36782,7034
36783,18
36784,393
36785,8449
36786,14030
36787,4247
36788,2814
36789,2814
36790,2814
36791,2814
36792,943
36793,2814
36794,180
36795,2814
36796,14031
36797,10047
36798,10862
36799,14032
36800,14033
36801,2612
36802,2612
36803,943
36804,2612
36805,14033
36806,2814
36807,6808
36808,14034
36809,2814
36810,2814
36811,2814
36812,2814
36813,2814
36814,943
36815,2814
36816,2814
36817,2814
36818,2814
36819,2814
36820,2248
36820,3545
36821,2612
36822,2612
36823,2612
36824,2612
36825,14035
36826,2612
36827,2612
36828,2612
36829,2612
36830,2612
36831,2612
36832,2612
36833,2612
36834,14033
36835,14033
36836,14036
36837,14033
36838,14037
36839,14037
36840,14037
36841,14037
36842,14037
36843,14037
36844,14037
36845,14033
36846,14037
36847,5134
36848,14038
36849,211
36850,14033
36851,4109
36852,4109
36853,4109
36854,3
36855,14039
36856,2814
36857,2814
36858,3
36859,14037
36860,14040
36861,14041
36862,14042
36863,14043
36864,14044
36865,14045
36866,14046
36867,13833
36868,14047
36869,1011
36870,14048
36871,14049
36872,956
36873,14050
36874,78
36875,14051
36876,1191
36877,2716
36878,2716
36879,2716
36880,14052
36881,12507
36882,14053
36883,3953
36884,18
36885,6249
36887,14054
36888,14055
36889,12507
36890,12507
36891,225
36892,376
36893,18
36894,5432
36895,14056
36896,14057
36897,8286
36898,14058
36899,18
36900,180
36901,14059
36902,10386
36903,9325
36904,13720
36906,14060
36907,14061
36908,14062
36909,513
36910,4820
36911,3849
36912,739
36914,14063
36915,12471
36916,14064
36917,14065
36918,18
36919,18
36920,18
36921,8361
36922,14066
36923,3926
36924,3
36925,14067
36926,393
36927,14068
36928,14069
36929,12053
36930,1985
36931,14070
36932,14071
36933,14072
36934,14068
36935,18
36936,14073
36937,1452
36938,1688
36939,1688
36940,3122
36941,14074
36942,11516
36943,519
36944,6009
36945,16
36946,14075
36947,212
36948,13632
36949,1833
36950,1833
36951,18
36952,18
36953,14076
36954,393
36955,14077
36956,211
36957,18
36958,10948
36959,10899
36960,14078
36961,14078
36962,393
36963,14079
36964,14079
36965,14080
36966,14080
36967,14080
36968,14080
36969,687
36970,13650
36971,5970
36972,6312
36973,14081
36974,14081
36974,4658
36975,14082
36976,3
36977,14083
36978,14084
36979,609
36980,14085
36981,14086
36982,3679
36983,18
36984,14087
36984,12294
36984,14088
36985,14089
36986,10899
36987,14090
36988,14091
36989,2716
36990,14092
36990,14093
36991,14085
36992,14094
36993,14095
36994,14096
36995,14097
36996,14098
36997,12282
36998,12618
36999,14099
37000,14100
37001,14101
37002,945
37003,14085
37004,4916
37005,2818
37006,1285
37007,14102
37008,14081
37008,14103
37009,14104
37010,14105
37011,14106
37012,1060
37013,12913
37014,14107
37015,12913
37016,4247
37017,274
37018,274
37019,13907
37020,2973
37021,3849
37022,14108
37023,14109
37024,14110
37025,14107
37026,14111
37027,4247
37028,4093
37029,14112
37030,14113
37031,11431
37033,14114
37034,14115
37035,14116
37036,14117
37037,18
37038,14118
37039,2123
37040,12959
37041,1985
37042,9369
37043,2091
37044,14016
37045,11622
37046,12959
37047,13772
37048,3365
37049,4247
37050,14119
37051,11555
37052,14120
37053,18
37054,18
37055,14121
37057,11587
37058,13772
37059,14122
37060,203
37061,14123
37062,14124
37063,18
37064,18
37065,10899
37066,18
37067,10008
37068,9752
37069,13772
37070,10899
37071,6484
37072,393
37073,12785
37074,9209
37075,14125
37076,8179
37077,14126
37078,18
37079,13611
37080,9859
37081,14127
37082,176
37083,1285
37084,207
37085,13686
37086,16
37087,1450
37088,14128
37089,14129
37090,14130
37091,9859
37092,9129
37093,7176
37094,18
37095,14131
37096,18
37097,18
37098,18
37099,14132
37100,14133
37101,14134
37102,9859
37103,6232
37104,18
37105,14135
37106,6794
37107,728
37108,2309
37109,14136
37110,16
37111,1670
37112,13720
37113,728
37114,2019
37115,14137
37116,14138
37117,1789
37118,3921
37119,40
37120,14139
37121,4378
37122,3
37123,41
37124,1285
37125,6122
37126,3225
37127,14140
37128,14140
37129,14140
37130,13644
37131,14141
37132,14142
37133,14104
37135,14143
37136,14144
37137,74
37138,14145
37139,14146
37140,8678
37141,14147
37142,176
37143,14148
37144,18
37145,14149
37146,1079
37147,14150
37147,14144
37148,609
37149,14151
37150,1499
37151,1215
37152,18
37153,4616
37154,18
37155,14152
37156,7580
37157,14153
37158,1855
37159,3
37159,11004
37160,14154
37161,2179
37161,14155
37162,7967
37163,2820
37164,2820
37165,2820
37166,2270
37167,3
37168,14156
37169,14157
37170,11346
37171,14158
37172,7831
37172,14159
37173,14160
37174,14161
37174,14162
37175,7830
37176,14163
37177,14164
37177,3505
37178,513
37179,513
37180,1220
37181,513
37182,3
37183,1833
37184,14165
37185,14166
37186,14167
37187,10677
37188,4786
37189,14168
37190,1143
37191,1139
37192,14169
37193,9391
37194,14170
37194,14171
37195,1890
37196,18
37197,992
37198,12694
37199,14172
37200,14173
37201,14173
37202,8233
37203,1470
37204,93
37205,14174
37205,14175
37205,14176
37205,14177
37205,14178
37205,14179
37205,14180
37205,14181
37205,14182
37205,14183
37206,14184
37207,14185
37208,2309
37209,14186
37210,14187
37211,2262
37212,2700
37213,753
37214,5155
37215,14188
37216,7850
37217,14189
37217,14190
37217,14191
37217,14192
37217,14193
37218,13887
37219,13174
37220,14194
37221,5152
37222,14195
37223,14195
37224,13894
37225,14196
37226,14197
37227,13768
37228,29
37229,14198
37230,11731
37231,14199
37232,14200
37233,3
37234,11857
37235,8286
37236,14196
37237,8284
37238,10899
37239,10899
37240,14201
37241,7254
37242,14202
37243,14203
37244,14204
37245,11074
37246,14205
37247,3510
37248,876
37249,14206
37250,14207
37251,173
37252,18
37253,14208
37253,3229
37254,14209
37255,1726
37256,18
37257,8620
37258,4495
37259,14210
37260,3
37261,2
37262,14198
37262,14211
37263,13682
37264,2233
37265,14212
37266,13142
37267,6523
37268,14213
37269,943
37270,14214
37271,14215
37272,14216
37273,14217
37274,12216
37275,14218
37276,13632
37277,234
37278,14219
37279,5152
37280,1981
37281,14220
37281,12317
37282,14221
37283,14222
37284,2145
37285,41
37286,18
37287,14223
37288,14224
37289,5259
37290,14225
37291,49
37292,861
37293,12371
37294,14226
37295,14227
37296,4093
37297,6806
37298,102
37299,14228
37300,14229
37301,3449
37302,49
37303,14230
37304,14231
37305,14232
37306,12249
37307,14233
37308,12714
37309,7833
37309,14234
37310,7833
41717,15710
41718,2698
38280,298
38281,18
38282,3384
38283,14562
38284,14563
38285,1890
38286,5577
38287,14564
38288,2132
38289,14565
38290,14566
38291,298
38293,14567
38294,14568
38295,5326
38296,5326
38297,14249
38298,14569
38299,3392
38300,14483
38301,14570
38302,298
38303,14571
38304,14572
38305,14573
38306,18
38307,14574
38308,14374
38309,5010
38310,13866
38311,14575
38312,14576
38313,298
38314,14577
38315,4590
38316,14578
38317,12466
38318,9209
38319,222
38320,583
38321,7508
38322,14579
38323,12959
38324,298
38325,14549
38326,18
38327,4577
38328,14580
38329,14580
38330,14580
38331,14581
38332,4756
38333,4756
38334,4756
38335,3025
38336,298
38337,1898
38338,14582
38339,3482
38339,3483
38340,1149
38342,14583
38343,609
38344,14419
38345,14584
38346,14585
38347,298
38348,13443
38349,14586
38350,2386
38351,14587
38352,1890
38353,13292
38354,13613
38355,3
38356,3
38357,18
38358,298
38359,5417
38360,704
38361,704
38362,704
38363,18
38364,7141
38365,7141
38366,7141
38367,7962
38368,960
38369,298
38370,8733
38371,3
38372,5590
38373,18
38374,14588
38375,14589
38376,16
38377,576
38378,14590
38378,14591
38379,18
38380,298
38381,8478
38382,7141
38383,14587
38384,14592
38385,18
38386,13899
38387,4756
38388,2122
38389,13897
38390,3
38391,298
38392,14593
38392,1839
38393,14424
38394,14594
38395,526
38396,526
38397,7868
38398,11438
38399,1827
38400,11483
38401,3462
38402,298
38403,3
38404,3
38405,14595
38406,373
38407,14596
38408,14597
38408,14598
38409,14036
38410,4391
38411,14599
38412,14600
38413,298
38414,3713
38415,3
38416,3
38417,300
38418,1890
38419,14601
38420,58
38420,14602
38421,3
38422,18
38423,14603
38424,298
38425,2
38426,14604
38427,14605
38428,14503
38429,7813
38430,18
38431,14606
38432,10240
38433,10240
38434,18
38435,298
38436,4756
38437,18
38438,14607
38439,18
38440,14608
38441,18
38442,18
38443,18
38444,3877
38445,14609
38446,14610
38447,298
38448,74
38449,14611
38450,2
38451,10824
38452,14612
38453,8284
38454,14613
38455,14614
38456,14615
38457,14616
38458,298
38459,14617
38460,10208
38461,14618
38462,41
38463,18
38464,14619
38465,74
38466,4247
38466,2780
38467,18
38468,1727
38469,298
38470,812
38471,14620
38472,2034
38473,14621
38474,14622
38475,6221
38476,13515
38477,1482
38478,2405
38479,3097
38480,298
38481,609
38482,14575
38483,10258
38484,14623
38485,18
38486,9506
38487,5849
38488,14624
38489,14625
38490,4708
38491,298
38492,18
38493,14626
38494,14627
38494,14628
38496,14629
38497,14630
38498,7153
38499,14631
38500,14632
38501,587
38502,298
38503,18
38504,74
38505,18
38506,14633
38507,18
38508,13488
38509,14634
38510,234
38511,14635
38512,2372
38513,298
38514,18
38515,3097
38516,14636
38517,14636
38518,12581
38519,14637
38523,18
38524,298
38525,14638
38526,913
38527,1890
38528,18
38529,14030
38530,274
38531,12581
38532,14639
38533,14640
38534,14641
38535,298
38536,713
38537,14642
38538,1899
38539,2179
38540,7102
38541,4339
38542,10412
38543,14643
38544,14644
38545,12913
38546,298
38547,18
38548,14645
38549,14646
38550,14647
38551,14648
38552,14649
38553,18
38554,13694
38555,4296
38556,2906
38557,4626
38558,298
38559,9908
38559,13809
38559,1902
38560,14650
38561,14651
38562,13978
38563,18
38564,14652
38565,18
38566,18
38567,18
38568,14653
38569,298
38570,12913
38571,4296
38572,18
38573,3357
38573,3358
38574,214
38575,1890
38576,7830
38577,12601
38578,6260
38579,9385
38580,298
38581,2500
38582,1139
38583,6595
38584,14654
38585,74
38586,18
38587,13558
38588,5187
38589,14655
38590,18
38591,298
38592,14656
38593,13632
38594,14657
38595,7242
38596,14658
38597,18
38598,14659
38599,14660
38600,14661
38600,14017
38601,18
38602,298
38603,14662
38604,1954
38605,1954
38606,11483
38607,14663
38608,14664
38609,14248
38610,2246
38611,14665
38612,14666
38613,298
38614,14667
38615,364
38616,364
38617,18
38618,14668
38619,14669
38620,18
38621,4296
38622,14670
38623,18
38624,298
38625,18
38626,6712
38627,14671
38628,14672
38629,170
38630,5213
38631,14673
38632,4786
38633,18
38634,14570
38635,298
38636,5456
38637,14674
38638,1215
38639,8251
38640,5456
38641,2726
38642,14675
38643,14675
38644,207
38645,18
38646,298
38647,5456
38648,189
38649,14638
38650,14676
38651,14677
38652,14678
38653,14520
38654,14679
38654,14680
38655,8286
38656,14503
38657,298
38658,18
38659,207
38660,14681
38661,1135
38662,4959
38663,526
38664,891
38665,13870
38666,18
38667,3097
38668,3025
38669,298
38670,2973
38671,18
38672,8656
38673,9391
38674,10705
38675,14682
38676,8656
38677,14483
38678,10705
38679,18
38680,298
38681,14683
38682,3299
38683,18
38684,393
38685,14684
38686,14685
38686,14686
38687,14687
38688,5644
38689,609
38690,9391
38691,298
38692,2019
38693,6586
38694,2725
38695,14688
38696,393
38697,2
38698,2
38699,12825
38700,268
38701,1191
38702,298
38703,14689
38704,2
38705,2
38706,5643
38707,3299
38708,18
38709,18
38710,14690
38711,14691
38712,2
38713,298
38714,2
38715,203
38716,14692
38717,14693
38718,14382
38719,2
38720,8286
38721,14694
38722,14694
38723,14695
38724,298
38725,18
38726,14690
38727,14696
38728,14697
38729,14698
38729,14699
38730,18
38731,4296
38732,4296
38733,4296
38734,4296
38735,298
38736,11929
38737,18
38738,6479
38739,3789
38740,11710
38741,14700
38742,1142
38743,106
38744,14701
38745,4041
38746,298
38747,18
38748,3285
38749,203
38750,393
38751,41
38752,14702
38753,14702
38754,14703
38755,12399
38756,2575
38757,298
38758,18
38759,14503
38760,5014
38761,82
38762,14704
38763,14704
38764,14704
38765,18
38766,14705
38767,14706
38768,298
38769,14707
38770,14708
38771,524
38772,14709
38773,14710
38774,4528
38775,11067
38776,14711
38777,14712
38778,180
38779,14713
39755,513
39756,18
39757,6274
39758,404
39758,405
39759,405
39759,404
39760,1321
39761,3826
39762,15045
39762,14662
39762,11483
39763,18
39764,15046
39765,15047
39766,15048
39766,15049
39766,4706
39766,10695
39766,4708
39767,15050
39768,6274
39769,14408
39770,10884
39771,12507
39772,15051
39772,15052
39774,15053
39775,15054
39776,15055
39777,15056
39778,12314
39779,15057
39780,6274
39781,583
39782,583
39783,15058
39784,4393
39785,1797
39787,6510
39787,15059
39787,15060
39788,15061
39789,14467
39790,15062
39790,15063
39791,10169
39792,15064
39792,15065
39793,893
39794,3361
39794,15066
39795,14636
39796,15067
39796,15068
39797,10841
39798,40
39799,40
39800,40
39801,7518
39802,15069
39803,14681
39804,14681
39805,1012
39806,15070
39807,15071
39807,15072
39808,7915
39808,7914
39809,15073
39810,345
39811,15074
39812,544
39813,376
39814,544
39815,544
39816,544
39817,544
39818,544
39819,544
39820,544
39821,544
39822,15075
39823,124
39824,2273
39825,5818
39826,1149
39827,15076
39828,10057
39829,15077
39830,1833
39831,15078
39832,1
39833,10839
39834,15079
39835,73
39836,15080
39837,1084
39838,1816
39839,15081
39840,15082
39841,18
39842,11522
39843,14483
39844,304
39845,14248
39846,1852
39847,15083
39848,12203
39849,1375
39850,15084
39851,8741
39852,15085
39853,12251
39854,14681
39855,14681
39856,15086
39857,1852
39858,9368
39859,1135
39860,9391
39861,6201
39862,3
39863,3
39864,3
39865,3
39866,15087
39867,18
39868,1852
39869,12507
39870,12507
39871,12507
39872,15088
39873,15089
39874,7632
39875,312
39876,11516
39877,513
39878,1600
39879,1852
39880,1336
39881,1336
39882,18
39883,10189
39884,15090
39885,3523
39886,366
39887,6233
39888,1700
39889,426
39890,327
39891,1852
39892,15091
39893,13932
39894,13932
39895,13932
39896,13932
39897,13932
39898,13932
39899,7052
39900,14916
39901,15092
39901,15093
39902,1852
39903,9982
39904,18
39905,203
39906,1420
39907,15094
39908,15095
39909,2255
39910,15096
39911,15097
39911,15098
39911,8897
39912,12507
39913,1852
39914,3392
39915,373
39916,15099
39917,15100
39918,18
39919,968
39920,3327
39921,3684
39922,15101
39923,1245
39925,15102
39926,15103
39927,15104
39928,12906
39929,15105
39930,18
39931,9344
39932,15106
39933,18
39934,15107
39935,1852
39936,15107
39937,15107
39938,15108
39939,15109
39940,1797
39941,15110
39942,6946
39943,18
39944,15111
39945,15112
39946,1852
39947,15113
39948,2576
39949,15114
39950,2780
39950,4247
39951,5848
39952,15115
39953,5168
39954,15116
39955,15117
39956,15118
39957,1139
39958,15094
39959,5738
39960,15119
39961,1797
39962,408
39963,15120
39964,3029
39965,18
39966,7519
39966,15121
39966,15122
39966,15123
39967,6338
39968,1663
39969,576
39970,2438
39971,15124
39972,9469
39973,156
39974,1827
39975,856
39976,4136
39977,8747
39978,15125
39979,15126
39980,15127
39981,15127
39982,69
39983,15128
39984,4296
39985,4296
39986,4296
39987,15129
39988,5999
39989,2711
39990,955
39991,12755
39992,1149
39993,15130
39994,18
39995,15131
39996,1833
39997,15132
39998,15133
39999,15134
40000,15135
40001,180
40002,327
40003,1143
40004,13289
40005,15136
40006,12179
40007,18
40008,3015
40009,3015
40010,15137
40011,14271
40012,203
40013,15138
40014,15139
40015,1797
40016,511
40017,3071
40018,15140
40019,15141
40020,15142
40021,15143
40022,4028
40023,2463
40024,15144
40025,1285
40026,5856
40027,248
40028,15145
40029,7441
40030,15146
40031,18
40032,15147
40033,2711
40034,15148
40035,18
40036,2170
40037,2208
40038,10940
40039,15149
40040,13694
40041,10765
40042,9443
40043,11960
40043,15150
40044,2897
40045,15151
40046,12789
40047,812
40048,3015
40049,18
40050,13632
40051,1113
40052,13185
40053,69
40054,8479
40055,15152
40056,14454
40057,15153
40058,2198
40059,8367
40060,1850
40061,6946
40062,4136
40063,69
40064,15154
40065,15155
40066,583
40067,4
40068,11318
40069,1335
40070,7480
40071,4136
40072,4136
40073,10554
40074,203
40075,18
40076,15156
40077,15157
40078,9573
40079,8228
40080,1335
40081,15158
40082,15158
40083,15158
40084,4136
40085,13510
40086,15159
40087,15160
40088,583
40089,3
40090,15161
40091,511
40092,15162
40093,605
40094,13833
40095,4136
40096,13748
40097,69
40098,1285
40099,2266
40100,18
40101,2110
40102,1126
40103,103
40104,11690
40105,15163
40106,15164
40107,2399
40108,15165
40109,8479
40110,15166
40111,1443
40112,5835
40113,315
40114,1126
40115,3839
40116,3839
40117,15167
40118,15168
40119,15169
40119,13512
40120,15170
40121,3277
40122,2255
40123,15171
40124,15172
40125,1037
40126,15173
40126,15174
40126,15175
40127,214
40128,15176
40129,9581
40130,2664
40131,2664
40132,3015
40133,7508
40134,15177
40135,583
40136,1037
40137,3
40138,15178
40139,13135
40140,5456
40141,1748
40142,9822
40143,15179
40144,8286
40145,12758
40146,3215
40147,1037
40148,1105
40149,12112
40150,7518
40151,513
40152,15180
40153,3754
40154,15181
40155,18
40156,15182
40157,4085
40158,1037
40159,15183
40160,15184
40161,2462
40161,2461
40162,15185
40163,15186
40163,1673
40163,3349
40163,7352
40163,8281
40164,4416
40165,316
40166,924
40167,15187
40168,15188
40169,1037
40170,15189
40170,15190
40171,15191
40172,959
40173,15192
40174,15184
40175,15193
40175,15194
40176,3679
40177,9369
40178,15195
40179,5461
40179,15196
40180,1852
40181,8843
40182,15197
40183,10899
40184,10899
40185,10899
40186,15198
40187,15199
40188,18
40189,1674
40190,15200
40191,1852
40192,741
40193,15201
40194,316
40195,6456
40196,214
40197,4207
40198,4301
40199,2255
40200,91
40201,15202
40202,1852
40203,214
40204,15203
40205,347
40206,2462
40207,7527
40208,15204
40209,15205
40210,13224
40211,1797
40212,8479
40213,1852
40214,15206
40215,15207
40216,18
40217,2255
40218,2255
40219,15208
40220,27
40221,1478
40222,14374
40223,15209
40224,475
40226,15210
40227,11855
40228,11024
40229,15211
40230,14479
40231,913
40232,15212
40233,15213
40234,15214
40235,11610
40236,1852
40237,15215
40238,4834
40239,390
40240,10899
40241,10899
40242,15216
40243,15217
40244,12988
40245,18
40246,15218
40247,1852
40248,635
40249,8158
40250,18
40251,15219
40252,13694
40253,4834
40254,15220
40254,15221
40255,739
40256,8251
40257,584
40258,1852
40259,14201
40260,15222
40261,15223
40262,240
40263,15224
40264,5938
40265,88
40266,12209
40267,15225
40268,15226
40269,1852
40270,15227
40271,15228
40272,13142
40273,14718
40274,14718
40275,18
40276,15229
40277,3392
40278,4223
40279,15086
40280,1852
40281,1797
40282,4943
40283,1752
40284,812
40285,15230
40286,15231
40287,11573
40288,15159
40289,583
40290,15232
40291,1852
40292,13410
40293,18
40294,9588
40295,15233
40296,15234
40297,15235
40298,13191
40299,11568
40300,15236
40301,1752
40302,1852
40303,6071
40304,14097
40305,1285
40306,15237
40307,15238
40308,15239
40309,1890
40310,513
40311,15240
40312,1890
40313,1852
40314,14290
40314,14291
40314,14292
40315,15241
40316,18
40317,15242
40318,15243
40319,3
40320,15244
40321,3
40322,14947
40323,913
40324,1852
40325,635
40326,15245
40327,6156
40328,15246
40329,13206
40330,15247
40331,15247
40332,15247
40333,15248
40334,15249
40335,4626
40336,1852
40337,15250
40338,15251
40339,15252
40339,4392
40340,6238
40341,15253
40341,4682
40342,15254
40343,15255
40344,14946
40345,15256
40346,6584
40347,1852
40348,6584
40349,14842
40350,14842
40351,9209
40352,18
40353,15257
40354,13250
40355,1797
40356,4028
40357,15258
40358,1852
40359,15259
40360,15260
40361,18
40362,15261
40363,18
40364,924
40365,13260
40366,8747
40367,15262
40368,15263
40369,73
40370,12493
40371,15264
40372,15264
40373,731
40374,6734
40375,15265
40376,11176
40377,15266
40378,18
40379,18
40380,9129
40381,731
40382,15267
40383,15268
40384,1961
40385,15269
40386,38
40387,527
40388,207
40389,880
40390,14636
40391,511
40392,18
40393,15247
40394,15247
40395,5938
40396,14286
40397,12714
40398,15270
40398,15271
40399,18
40400,1443
40401,18
40402,15272
40403,18
40404,15273
40405,13394
40406,15274
40407,15275
40408,15276
40409,7453
40410,4388
40411,4136
40412,15277
40413,3703
40414,15278
40415,7140
40416,15279
40417,18
40418,15280
40419,10705
40420,15281
40421,15282
40422,15283
40423,4160
40424,15284
40425,15285
40426,15286
40427,15287
40428,18
40429,15288
40430,11522
40431,11318
40432,488
40433,12647
40434,45
40435,15289
40436,15290
40437,3745
40438,1904
40439,214
40440,4028
40441,18
40442,18
40443,2255
40444,704
40445,15291
40446,189
40447,15292
40448,15293
40449,15238
40450,15294
40451,13300
40452,15295
40453,13141
40454,3932
40455,14666
40456,1220
40457,117
40458,15296
40459,4136
40460,4708
40462,3
40463,15297
40464,18
40465,15298
40466,15299
40467,15300
40468,15301
40469,15302
40470,15182
40471,10643
40472,667
40473,1825
40474,18
40475,4028
40476,1620
40477,18
40478,3392
40479,7184
40479,15303
40480,15304
40481,15305
40482,11575
40483,15306
40484,15307
40485,4437
40486,15308
40487,3247
40488,1797
40489,15309
40490,7184
40490,15303
40491,12970
40492,16
40493,15094
40494,4136
40495,4058
40496,3392
40497,15310
40498,15311
40499,1285
40500,18
40501,15312
40502,1143
40503,15313
40504,15314
40505,18
40506,15315
40507,368
40508,2863
40509,57
40510,15316
40511,4408
40512,15317
40513,1143
40514,15094
40515,18
40516,15318
40517,10940
40518,15319
40519,4136
40520,956
40521,3679
40522,15320
40523,2063
40524,2916
40525,488
40526,3
40527,15321
40528,18
40529,15322
40530,14881
40531,93
40532,880
40533,18
40534,6711
40535,2916
40536,366
40537,15323
40538,12538
40539,14389
40540,1833
40541,176
40542,1077
40543,3479
40544,43
40545,18
40546,2916
40547,18
40548,18
40549,10439
40550,3528
40551,4554
40552,4554
40553,1601
40553,1932
40553,2521
40554,13216
40555,15324
40555,15325
40556,15326
40557,12
40558,2916
40559,15094
40560,15327
40561,15328
40562,15329
40563,4136
40564,3349
40565,2887
40566,2887
40567,176
40568,12618
40569,2916
40570,15330
40571,15331
40572,15332
40573,15333
40574,3504
40575,18
40576,8897
40577,3875
40578,15334
40579,15335
40580,1037
40581,15336
40582,15337
40583,15338
40584,523
40585,15339
40586,18
40587,3
40588,2527
40589,316
40590,15340
40591,4123
40592,15340
40593,1730
40594,15334
40595,15341
40596,15342
40597,15342
40598,11024
40599,1797
40600,15343
40601,4136
40602,99
40603,1797
40604,214
40605,15344
40606,15345
40607,7920
40608,18
40609,366
40610,15346
40611,6001
40612,1240
40613,1362
40614,14479
40615,15347
40616,14506
40617,15348
40618,15158
40619,15349
40620,4959
40621,18
40622,1512
40623,15350
40624,14924
40625,15350
40626,4708
40627,14278
40628,14278
40629,2514
40630,12346
40631,15351
40632,15352
40633,987
40634,644
40635,4151
40636,15353
40637,15354
40638,18
40639,15355
40640,15356
40641,106
40642,15357
40643,15355
40644,15358
40645,15359
40646,4151
40647,5520
40648,311
40649,11406
40650,18
40651,18
40652,15360
40653,15361
40654,15362
40655,4966
40656,106
40657,1139
40658,15363
40659,15364
40660,678
40661,6484
40662,6484
40663,15360
40664,18
40665,214
40666,18
40667,218
40668,15365
40669,475
40670,2372
40671,18
40672,15366
40673,15367
40674,812
40675,5399
40676,15368
40677,3422
40678,351
40679,18
40680,2588
40681,15353
40682,15348
40683,15348
40684,956
40685,1056
40686,18
40687,18
40688,15369
40689,9082
40690,14753
40692,14753
40693,2064
40694,2064
40695,15370
40696,15371
40697,2973
40698,2973
40699,2973
40700,2973
40701,18
40702,791
40703,15372
40704,15373
40705,15373
40706,3913
40707,15374
40708,15375
40709,13216
40710,15353
40711,106
40712,1660
40713,2365
40714,3757
40715,14237
40716,15376
40717,6691
40718,3
40719,18
40720,18
40721,15377
40722,5577
40723,873
40724,3084
40725,2991
40726,13127
40727,7141
40728,4966
40729,5641
40730,15334
40731,15378
40732,15379
40733,3875
40734,18
40735,15380
40736,303
40737,18
40738,15238
40739,15381
40740,15382
40741,18
40742,18
40743,1902
40744,1902
40745,1902
40746,6242
40747,1902
40748,1902
40749,1902
40750,18
40751,1443
40752,180
40753,15383
40754,14449
40755,7184
40756,15384
40757,4174
40758,15385
40759,2370
40760,18
40761,15386
40762,18
40763,15387
40764,15387
40765,15388
40766,14520
40767,2918
40768,15389
40769,15390
40770,18
40771,15391
40772,15392
40773,15393
40774,15394
40775,15395
40776,15353
40777,13436
40778,2575
40779,4290
40780,1040
40781,203
40782,15396
40783,3369
40784,15397
40785,4834
40786,7184
40787,18
40788,15398
40789,5168
40790,15399
40791,15400
40792,18
40793,15401
40794,13814
40795,15402
40796,15403
40797,13375
40798,11522
40799,15404
40800,14819
40801,13375
40802,15405
40803,15406
40804,18
40805,100
40806,6882
40807,6882
40808,6882
40809,6882
40810,15407
40811,3392
40812,15408
40813,15409
40814,7151
40815,15410
40816,15411
40816,12297
40817,18
40818,18
40819,15412
40820,4554
40821,12222
40822,18
40823,18
40824,1259
40825,4729
40826,2313
40827,13687
40828,15413
40829,13559
40830,15414
40831,873
40832,1012
40833,885
40834,885
40835,7489
40836,15415
40836,15416
40837,11007
40838,14016
40839,6610
40840,15417
40841,15418
40842,15419
40843,15420
40844,15334
40845,3392
40846,5610
40847,15421
40848,2867
40849,5456
40850,3911
40851,15422
40851,15423
40852,18
40853,3392
40854,15424
40855,2
40856,15425
40857,4174
40858,15426
40859,15427
40860,15428
40861,15429
40862,15430
40863,15431
40864,18
40865,14757
40866,15379
40867,15432
40868,247
40869,18
40870,15433
40871,583
40872,18
40873,18
40874,15434
40875,2959
40876,829
40877,11466
40878,15435
40879,247
40880,15341
40881,11471
40882,18
40883,1751
40884,2981
40885,2981
40886,2981
40887,2981
40888,2981
40889,2981
40890,3914
40891,4174
40892,4798
40893,11522
40894,15436
40894,15437
40895,15438
40896,18
40897,15439
40898,18
40899,12597
40900,12597
40901,3529
40902,15440
40903,18
40904,18
40905,15441
40906,11406
40907,393
40908,9307
40909,18
40910,2255
